,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Actual,Predicted,Confidence,entry_signal,exit_signal
57,2023-08-15 00:00:00-04:00,132.5,132.80999755859375,129.72999572753906,129.85000610351562,3970500,0.0,0.0,ABNB,1,0,0.38080278038978577,False,False
58,2023-08-16 00:00:00-04:00,129.0,130.14999389648438,128.39999389648438,128.8300018310547,3336900,0.0,0.0,ABNB,1,0,0.3880123794078827,False,False
59,2023-08-17 00:00:00-04:00,129.22000122070312,129.60000610351562,127.37100219726562,127.98999786376953,3908500,0.0,0.0,ABNB,0,0,0.3905971050262451,False,False
60,2023-08-18 00:00:00-04:00,124.93000030517578,126.08000183105469,123.37999725341797,125.05999755859375,5907800,0.0,0.0,ABNB,2,0,0.3978765606880188,False,False
61,2023-08-21 00:00:00-04:00,126.15499877929688,126.54000091552734,123.48999786376953,124.0,4876000,0.0,0.0,ABNB,0,0,0.40010806918144226,False,False
62,2023-08-22 00:00:00-04:00,124.25,127.23999786376953,124.0009994506836,127.08000183105469,4946000,0.0,0.0,ABNB,0,0,0.40271642804145813,False,False
63,2023-08-23 00:00:00-04:00,126.9000015258789,129.18499755859375,126.4000015258789,128.1300048828125,4605400,0.0,0.0,ABNB,2,0,0.40512847900390625,False,False
64,2023-08-24 00:00:00-04:00,128.22999572753906,128.83999633789062,124.63999938964844,124.72000122070312,2980800,0.0,0.0,ABNB,2,0,0.40729406476020813,False,False
65,2023-08-25 00:00:00-04:00,125.04000091552734,126.5999984741211,124.19000244140625,125.79000091552734,2415200,0.0,0.0,ABNB,0,0,0.4082305431365967,False,False
66,2023-08-28 00:00:00-04:00,127.0,127.0,124.94999694824219,126.15499877929688,2348500,0.0,0.0,ABNB,0,0,0.4068196415901184,False,False
67,2023-08-29 00:00:00-04:00,126.55000305175781,132.8800048828125,126.0,132.25,5622900,0.0,0.0,ABNB,2,0,0.40553271770477295,False,False
68,2023-08-30 00:00:00-04:00,130.47000122070312,132.4499969482422,129.30999755859375,130.61000061035156,4709900,0.0,0.0,ABNB,2,0,0.40523338317871094,False,False
69,2023-08-31 00:00:00-04:00,130.60000610351562,132.44000244140625,129.80999755859375,131.5500030517578,3860300,0.0,0.0,ABNB,0,0,0.40733158588409424,False,False
70,2023-09-01 00:00:00-04:00,133.6999969482422,134.5,131.3300018310547,132.69000244140625,4418300,0.0,0.0,ABNB,0,0,0.4097859561443329,False,False
71,2023-09-05 00:00:00-04:00,141.14999389648438,144.25999450683594,139.8000030517578,142.2899932861328,21052800,0.0,0.0,ABNB,2,0,0.41620010137557983,False,False
72,2023-09-06 00:00:00-04:00,140.77999877929688,143.22000122070312,140.26600646972656,141.77000427246094,7114400,0.0,0.0,ABNB,2,0,0.4478118121623993,False,False
73,2023-09-07 00:00:00-04:00,139.25,144.25,139.00999450683594,143.27000427246094,7928200,0.0,0.0,ABNB,2,0,0.4543541371822357,False,False
74,2023-09-08 00:00:00-04:00,143.94000244140625,146.85000610351562,143.17999267578125,145.82000732421875,9326600,0.0,0.0,ABNB,0,0,0.4595431387424469,False,False
75,2023-09-11 00:00:00-04:00,146.22000122070312,148.25,144.86000061035156,147.3300018310547,7179000,0.0,0.0,ABNB,1,0,0.4510897696018219,False,False
76,2023-09-12 00:00:00-04:00,146.8800048828125,151.15499877929688,146.82000732421875,147.5,7342700,0.0,0.0,ABNB,1,0,0.44238346815109253,False,False
77,2023-09-13 00:00:00-04:00,146.0,147.0,143.60499572753906,144.71499633789062,7893300,0.0,0.0,ABNB,1,0,0.4337231516838074,False,False
78,2023-09-14 00:00:00-04:00,144.61000061035156,145.72000122070312,141.69000244140625,144.1199951171875,8365500,0.0,0.0,ABNB,1,0,0.42018428444862366,False,False
79,2023-09-15 00:00:00-04:00,143.5850067138672,144.9499969482422,142.10000610351562,142.75,74786400,0.0,0.0,ABNB,1,0,0.4015442430973053,False,False
80,2023-09-18 00:00:00-04:00,141.92999267578125,144.39999389648438,141.19000244140625,142.5500030517578,7351400,0.0,0.0,ABNB,1,0,0.40946441888809204,False,False
81,2023-09-19 00:00:00-04:00,141.86000061035156,142.57000732421875,139.77000427246094,141.85000610351562,6674100,0.0,0.0,ABNB,1,0,0.43844589591026306,False,False
82,2023-09-20 00:00:00-04:00,142.75999450683594,143.27000427246094,137.9499969482422,138.00999450683594,5189000,0.0,0.0,ABNB,0,0,0.4422121047973633,False,False
83,2023-09-21 00:00:00-04:00,135.55499267578125,135.97999572753906,132.38999938964844,132.75,8514300,0.0,0.0,ABNB,0,0,0.4491683542728424,False,False
84,2023-09-22 00:00:00-04:00,133.7100067138672,134.1840057373047,131.1199951171875,132.1999969482422,4278500,0.0,0.0,ABNB,0,0,0.45531514286994934,False,False
85,2023-09-25 00:00:00-04:00,130.8000030517578,134.25,130.8000030517578,134.13999938964844,4154500,0.0,0.0,ABNB,2,0,0.4613676965236664,False,False
86,2023-09-26 00:00:00-04:00,132.77999877929688,133.94000244140625,131.1699981689453,132.27999877929688,4194000,0.0,0.0,ABNB,2,0,0.46178215742111206,False,False
87,2023-09-27 00:00:00-04:00,133.8000030517578,134.89999389648438,131.22000122070312,134.02999877929688,3771300,0.0,0.0,ABNB,0,0,0.46041786670684814,False,False
88,2023-09-28 00:00:00-04:00,133.64999389648438,138.22999572753906,132.8800048828125,136.47000122070312,4058900,0.0,0.0,ABNB,1,0,0.4579816460609436,False,False
89,2023-09-29 00:00:00-04:00,138.0500030517578,141.0749969482422,136.36000061035156,137.2100067138672,4781100,0.0,0.0,ABNB,1,0,0.4653904438018799,False,False
90,2023-10-02 00:00:00-04:00,136.5500030517578,138.0,135.36000061035156,136.55999755859375,3489100,0.0,0.0,ABNB,1,0,0.46922245621681213,False,False
91,2023-10-03 00:00:00-04:00,132.1699981689453,133.41000366210938,126.48999786376953,127.7300033569336,9019700,0.0,0.0,ABNB,0,0,0.466890424489975,False,False
92,2023-10-04 00:00:00-04:00,128.75,130.22000122070312,127.29499816894531,127.41000366210938,5822000,0.0,0.0,ABNB,2,0,0.4666246175765991,False,False
93,2023-10-05 00:00:00-04:00,126.54000091552734,126.62000274658203,121.66999816894531,124.98999786376953,7630200,0.0,0.0,ABNB,2,0,0.4644336402416229,False,False
94,2023-10-06 00:00:00-04:00,123.0,127.4000015258789,122.0199966430664,126.36000061035156,5152300,0.0,0.0,ABNB,0,0,0.45972347259521484,False,False
95,2023-10-09 00:00:00-04:00,124.0,127.91999816894531,121.80999755859375,127.7699966430664,5092000,0.0,0.0,ABNB,1,0,0.45367202162742615,False,False
96,2023-10-10 00:00:00-04:00,127.69000244140625,132.77999877929688,126.94999694824219,131.58999633789062,5114700,0.0,0.0,ABNB,1,0,0.4550305902957916,False,False
97,2023-10-11 00:00:00-04:00,132.1199951171875,132.69000244140625,128.52000427246094,130.0,3456500,0.0,0.0,ABNB,0,0,0.4592263996601105,False,False
98,2023-10-12 00:00:00-04:00,130.2899932861328,130.41000366210938,124.81999969482422,125.97000122070312,4023300,0.0,0.0,ABNB,2,0,0.4641735255718231,False,False
99,2023-10-13 00:00:00-04:00,127.61000061035156,129.83999633789062,123.55000305175781,124.08000183105469,4926500,0.0,0.0,ABNB,0,0,0.46727320551872253,False,False
100,2023-10-16 00:00:00-04:00,125.19000244140625,126.76000213623047,124.18599700927734,125.19000244140625,2706100,0.0,0.0,ABNB,1,0,0.4682064652442932,False,False
101,2023-10-17 00:00:00-04:00,123.76000213623047,126.77999877929688,122.66000366210938,125.70999908447266,3073600,0.0,0.0,ABNB,1,0,0.47532570362091064,False,False
102,2023-10-18 00:00:00-04:00,123.0199966430664,124.3499984741211,121.72000122070312,122.16999816894531,4098400,0.0,0.0,ABNB,0,0,0.4722752571105957,False,False
103,2023-10-19 00:00:00-04:00,122.38999938964844,123.4800033569336,119.33000183105469,119.97000122070312,4374400,0.0,0.0,ABNB,2,0,0.4661058187484741,False,False
104,2023-10-20 00:00:00-04:00,119.48999786376953,119.91999816894531,116.08000183105469,116.48999786376953,6194900,0.0,0.0,ABNB,0,0,0.4600484073162079,False,False
105,2023-10-23 00:00:00-04:00,116.4800033569336,122.5250015258789,115.55000305175781,120.38999938964844,5442500,0.0,0.0,ABNB,1,0,0.45478275418281555,False,False
106,2023-10-24 00:00:00-04:00,121.18000030517578,123.16999816894531,120.56999969482422,122.01000213623047,3651600,0.0,0.0,ABNB,1,0,0.45441320538520813,False,False
107,2023-10-25 00:00:00-04:00,120.75,120.75,118.31999969482422,118.5,4844500,0.0,0.0,ABNB,0,0,0.4533391296863556,False,False
108,2023-10-26 00:00:00-04:00,118.13999938964844,119.5479965209961,114.4000015258789,115.47000122070312,5217500,0.0,0.0,ABNB,2,0,0.4536758363246918,False,False
109,2023-10-27 00:00:00-04:00,116.20999908447266,116.74500274658203,113.23500061035156,114.08999633789062,5201600,0.0,0.0,ABNB,2,0,0.45686638355255127,False,False
110,2023-10-30 00:00:00-04:00,117.1500015258789,118.58999633789062,115.3499984741211,116.94999694824219,5218000,0.0,0.0,ABNB,0,0,0.4625169038772583,False,False
111,2023-10-31 00:00:00-04:00,117.12999725341797,118.69000244140625,114.91000366210938,118.29000091552734,4647400,0.0,0.0,ABNB,0,0,0.45203009247779846,False,False
112,2023-11-01 00:00:00-04:00,118.25,119.88999938964844,116.66000366210938,119.47000122070312,9336500,0.0,0.0,ABNB,0,0,0.4549907445907593,False,False
113,2023-11-02 00:00:00-04:00,122.51000213623047,122.73999786376953,114.0999984741211,115.5,14053500,0.0,0.0,ABNB,0,0,0.45821478962898254,False,False
114,2023-11-03 00:00:00-04:00,117.9800033569336,123.44999694824219,117.37999725341797,122.63999938964844,9015200,0.0,0.0,ABNB,0,0,0.46140462160110474,False,False
115,2023-11-06 00:00:00-05:00,123.21499633789062,123.93000030517578,116.8499984741211,118.16999816894531,7702000,0.0,0.0,ABNB,1,0,0.4649950861930847,False,False
116,2023-11-07 00:00:00-05:00,118.25,122.18000030517578,118.0999984741211,121.08000183105469,5163900,0.0,0.0,ABNB,0,0,0.46579813957214355,False,False
117,2023-11-08 00:00:00-05:00,119.43000030517578,121.19999694824219,116.17900085449219,117.66000366210938,7814000,0.0,0.0,ABNB,2,0,0.46719276905059814,False,False
118,2023-11-09 00:00:00-05:00,118.3499984741211,119.52999877929688,115.19999694824219,115.5199966430664,5519600,0.0,0.0,ABNB,2,0,0.46813830733299255,False,False
119,2023-11-10 00:00:00-05:00,114.5250015258789,118.54000091552734,114.16999816894531,118.1500015258789,4773500,0.0,0.0,ABNB,2,0,0.4703920781612396,False,False
120,2023-11-13 00:00:00-05:00,117.51000213623047,119.86000061035156,117.4010009765625,119.1500015258789,3408800,0.0,0.0,ABNB,0,0,0.4731924831867218,False,False
121,2023-11-14 00:00:00-05:00,122.3550033569336,127.12000274658203,121.51000213623047,126.68000030517578,8405200,0.0,0.0,ABNB,0,0,0.4746229648590088,False,False
122,2023-11-15 00:00:00-05:00,128.0,131.6199951171875,127.06099700927734,128.35000610351562,6851400,0.0,0.0,ABNB,2,0,0.4751648008823395,False,False
123,2023-11-16 00:00:00-05:00,127.12000274658203,128.39999389648438,125.30999755859375,126.27999877929688,4177300,0.0,0.0,ABNB,0,0,0.4769631326198578,False,False
124,2023-11-17 00:00:00-05:00,126.6500015258789,127.97000122070312,125.44999694824219,127.1500015258789,3795700,0.0,0.0,ABNB,0,0,0.4794664680957794,False,False
125,2023-11-20 00:00:00-05:00,127.4000015258789,130.9499969482422,127.01000213623047,129.6999969482422,4634600,0.0,0.0,ABNB,0,0,0.48165780305862427,False,False
126,2023-11-21 00:00:00-05:00,128.0,128.0500030517578,124.93000030517578,126.81999969482422,4587100,0.0,0.0,ABNB,0,0,0.4867051839828491,False,False
127,2023-11-22 00:00:00-05:00,127.75,130.5800018310547,127.70999908447266,129.0399932861328,3973900,0.0,0.0,ABNB,0,0,0.49025750160217285,False,False
128,2023-11-24 00:00:00-05:00,129.0500030517578,129.58999633789062,127.77999877929688,128.3699951171875,2058900,0.0,0.0,ABNB,1,0,0.49659547209739685,False,False
129,2023-11-27 00:00:00-05:00,127.5,129.55999755859375,125.8499984741211,129.0,4408400,0.0,0.0,ABNB,1,0,0.503012478351593,False,False
130,2023-11-28 00:00:00-05:00,128.7899932861328,129.5399932861328,125.8499984741211,127.55999755859375,4024400,0.0,0.0,ABNB,0,0,0.5059179067611694,False,False
131,2023-11-29 00:00:00-05:00,127.0,129.58299255371094,126.05999755859375,126.4800033569336,4615400,0.0,0.0,ABNB,0,0,0.5060598254203796,False,False
132,2023-11-30 00:00:00-05:00,127.0,128.1300048828125,125.08499908447266,126.33999633789062,5956300,0.0,0.0,ABNB,0,0,0.5033279657363892,False,False
133,2023-12-01 00:00:00-05:00,125.5,135.4199981689453,125.4000015258789,135.02000427246094,7419200,0.0,0.0,ABNB,2,0,0.49731558561325073,False,False
134,2023-12-04 00:00:00-05:00,134.0,136.75,132.72000122070312,133.6999969482422,5263400,0.0,0.0,ABNB,2,0,0.49658024311065674,False,False
135,2023-12-05 00:00:00-05:00,132.67999267578125,135.7050018310547,132.66000366210938,133.7100067138672,4202200,0.0,0.0,ABNB,2,0,0.49253350496292114,False,False
136,2023-12-06 00:00:00-05:00,135.58999633789062,138.47999572753906,135.13999938964844,135.30999755859375,4932000,0.0,0.0,ABNB,2,0,0.4883156716823578,False,False
137,2023-12-07 00:00:00-05:00,135.50999450683594,141.16000366210938,135.42999267578125,139.83999633789062,7108600,0.0,0.0,ABNB,0,0,0.484081506729126,False,False
138,2023-12-08 00:00:00-05:00,138.19000244140625,141.5399932861328,137.8000030517578,140.67999267578125,4410400,0.0,0.0,ABNB,0,0,0.47910749912261963,False,False
139,2023-12-11 00:00:00-05:00,141.36000061035156,144.5,140.85000610351562,142.91000366210938,4560500,0.0,0.0,ABNB,2,0,0.47965097427368164,False,False
140,2023-12-12 00:00:00-05:00,137.89999389648438,141.05999755859375,137.5800018310547,140.5500030517578,6823200,0.0,0.0,ABNB,0,0,0.48813411593437195,False,False
141,2023-12-13 00:00:00-05:00,142.9499969482422,144.94000244140625,140.33999633789062,144.50999450683594,6673900,0.0,0.0,ABNB,0,0,0.4988357722759247,False,False
142,2023-12-14 00:00:00-05:00,145.0,149.9199981689453,144.97999572753906,147.25999450683594,9568600,0.0,0.0,ABNB,0,0,0.5031374096870422,False,False
143,2023-12-15 00:00:00-05:00,147.25999450683594,148.72999572753906,145.86000061035156,146.60000610351562,7771000,0.0,0.0,ABNB,1,0,0.5158246755599976,False,False
144,2023-12-18 00:00:00-05:00,147.16000366210938,148.4600067138672,146.1199951171875,147.5,4175200,0.0,0.0,ABNB,0,0,0.5235050916671753,False,False
145,2023-12-19 00:00:00-05:00,147.5,148.61000061035156,146.67999267578125,146.91000366210938,5090400,0.0,0.0,ABNB,0,0,0.5304521322250366,False,False
146,2023-12-20 00:00:00-05:00,146.5,146.5,140.64999389648438,141.07000732421875,5718000,0.0,0.0,ABNB,1,0,0.5349854826927185,False,False
147,2023-12-21 00:00:00-05:00,142.3699951171875,143.49000549316406,140.30999755859375,142.08999633789062,3318500,0.0,0.0,ABNB,1,0,0.5362193584442139,False,False
148,2023-12-22 00:00:00-05:00,141.8800048828125,142.50999450683594,139.72999572753906,140.8000030517578,2936100,0.0,0.0,ABNB,0,0,0.534573495388031,False,False
149,2023-12-26 00:00:00-05:00,141.0,141.0,137.77000427246094,138.72000122070312,4384800,0.0,0.0,ABNB,0,0,0.5282064080238342,False,False
150,2023-12-27 00:00:00-05:00,139.13499450683594,139.13499450683594,136.0500030517578,136.5500030517578,3989600,0.0,0.0,ABNB,1,0,0.5229339599609375,False,False
151,2023-12-28 00:00:00-05:00,136.5500030517578,137.19000244140625,135.69500732421875,137.0,2770800,0.0,0.0,ABNB,1,0,0.5136876106262207,False,False
152,2023-12-29 00:00:00-05:00,136.7100067138672,137.8699951171875,135.42999267578125,136.13999938964844,3074100,0.0,0.0,ABNB,0,0,0.5073808431625366,False,False
153,2024-01-02 00:00:00-05:00,134.42999267578125,135.60000610351562,133.33999633789062,134.47999572753906,3485200,0.0,0.0,ABNB,2,0,0.4914836883544922,False,False
154,2024-01-03 00:00:00-05:00,132.7100067138672,134.5399932861328,130.82000732421875,133.4199981689453,4266600,0.0,0.0,ABNB,2,0,0.48348310589790344,False,False
155,2024-01-04 00:00:00-05:00,132.86000061035156,137.03399658203125,132.5,133.72000122070312,4056900,0.0,0.0,ABNB,0,0,0.474467396736145,False,False
156,2024-01-05 00:00:00-05:00,134.25,136.64999389648438,133.89500427246094,135.97999572753906,4004600,0.0,0.0,ABNB,0,0,0.4685195982456207,False,False
157,2024-01-08 00:00:00-05:00,137.30999755859375,140.25,136.61000061035156,140.0800018310547,4179700,0.0,0.0,ABNB,0,0,0.46150386333465576,False,False
158,2024-01-09 00:00:00-05:00,138.52000427246094,139.5399932861328,137.7899932861328,139.52999877929688,3560900,0.0,0.0,ABNB,1,0,0.4552192986011505,False,False
159,2024-01-10 00:00:00-05:00,139.1999969482422,140.8249969482422,138.6999969482422,139.75999450683594,2492700,0.0,0.0,ABNB,1,0,0.4583536982536316,False,False
160,2024-01-11 00:00:00-05:00,140.7100067138672,141.1999969482422,137.5500030517578,139.4499969482422,2383500,0.0,0.0,ABNB,1,0,0.4756737947463989,False,False
161,2024-01-12 00:00:00-05:00,139.35000610351562,140.99000549316406,137.1300048828125,137.13999938964844,2480600,0.0,0.0,ABNB,0,0,0.47330158948898315,False,False
162,2024-01-16 00:00:00-05:00,135.89999389648438,136.0,133.6699981689453,135.02000427246094,5514800,0.0,0.0,ABNB,2,0,0.47069790959358215,False,False
163,2024-01-17 00:00:00-05:00,132.83999633789062,135.08999633789062,131.10000610351562,134.97999572753906,3039700,0.0,0.0,ABNB,2,0,0.46855995059013367,False,False
164,2024-01-18 00:00:00-05:00,137.0,139.53500366210938,135.22500610351562,137.0399932861328,5273000,0.0,0.0,ABNB,2,0,0.4666481912136078,False,False
165,2024-01-19 00:00:00-05:00,138.60000610351562,140.28500366210938,136.32000732421875,139.92999267578125,4085300,0.0,0.0,ABNB,0,0,0.46618545055389404,False,False
